load_unit_is_oneway,load_unit_is_special,load_unit_weight,load_unit_x_dim,load_unit_y_dim,load_unit_z_dim,packaging_is_oneway,packaging_is_special,packaging_load_capacity,packaging_raw_material_name,packaging_weight,packaging_x_dim,packaging_y_dim,packaging_z_dim,packagings_per_load_unit,product_generic_family_name,product_is_dangerous_good,product_is_esp,product_kogr_number,product_module_number,product_name,product_number,product_quality_index,product_supplier_number,product_weight,product_x_dim,product_y_dim,product_zdim,products_per_packaging
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,WHEEL_ARCH_REAR,0,0,P4100_003,132,LI RADHAUS HINTEN HAELFTE HINTEN,7381825,2.681007077,,6671.257859,242.091309,234.925965,238.637726,1
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,PLATE_FRAME_SIDE_MEMBER_REAR,0,0,P4100_003,132,ZB LI PLATTE STOSSFAENGER HI,7477331,8.237499474,52188410,14892.93474,114,87.151489,164.069427,273
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,WATER_DRAINAGE_HOSE_SHD_PADA,0,0,P5410_004,510,SHD SCHLAUCH HINTEN,7360353,1.668036462,11884410,523.6500291,317.294678,86.141449,121.987915,60
0,1,212,2000,1200,1010,0,1,2000,STAHL,212,2000,1200,1010,1,SIDE_PANEL_GPR_FLOOR,0,0,P4100_003,132,ZB LI GEPAECKRAUMBODEN SEITLICH,7414897,10.16375202,,26347.92059,547.271484,363.348022,423.622109,120
0,0,59,1235,835,985,0,1,20,TEXTIL,2.5,1195,795,750,2,SHELF,0,0,P5146_001,520,ZB ABLEGEBODEN,7302421,21.54335865,16594110,15431.90362,265.799316,933.122132,466.407715,10
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,JOINT_SEAL_DOOR_FRONT,0,0,P5176_005,403,RE FUGENDICHTUNG A-SAEULE,7299998,3.817055312,20107410,1952.188345,184.187683,122.175293,649.83437,60
0,0,25,1200,800,144,0,1,50,KUNSTSTOFF,1.66,594,396,147,24,SELECTOR_LEVER_KNOB_WITH_COVER,0,0,P2511_002,47,ZB M-LEDERSCHALTHEBELKNOPF LL MIT ABDECK,2287702,95.18158844,24223110,3879.801078,0,0,0,6
1,0,18,1220,820,135,1,1,11.5,KARTONPAPPE,3.8,990,560,165,12,TRIM_PANEL_WINDOW_GUIDE_REAR,0,0,P5135_003,403,LI BLENDE FENSTERRAHMEN  ALU HGL TH,7326165,17.84720057,21963210,1780.011133,886.748902,24.915954,47.728028,60
0,1,334,2400,1500,1010,0,1,162,STAHL,334,2400,1500,1010,1,BULKHEAD_PLATE_PARTITION_WALL_TRUNK,0,0,P4100_002,131,ZB TRENNWAND OBEN,7449525,61.6682936,22369410,0,658.025146,1355.80017,154.551697,18
0,0,80,1240,835,970,0,1,50,KUNSTSTOFF,1,1180,780,180,4,TRIM_PANEL_LOAD_EDGE,0,0,P5147_012,902,ZB BLENDE LADEKANTE M EDELSTAHLEINLEGER,7413689,49.86296778,20158510,17237.90795,165.547363,913.860168,76.91867,8
0,0,25,1200,800,144,0,1,11.2,EPP RG60,0.87,790,585,100,18,WIPER_LEVER_FRONT,0,0,P6161_001,113,ZB WISCHERARM FS LL,7357303,9.964843421,15272310,8289.855224,135.70575,606.875007,128.606628,10
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,CLOSING_PLATE_FRAME_SIDE_MEMBER_REAR,0,0,P4100_003,132,RE SCHLIESBLECH LAENGSTRAEGER,7286974,5.235389865,,18936.80526,814.919678,76.76532,191.076523,250
0,0,25,1200,800,144,0,1,10,EPP RG60,0.98,595,395,205,16,INSTRUMENT_PANEL,0,1,P6210_001,2210,IKOMBI MID US BENZIN HUD-,6847116,458.1765122,14369510,15130.69695,12995.30274,4400.003488,9473.522911,3
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,WHEEL_ARCH_REAR,0,0,P4100_003,132,LI STUETZE RADHAUS AUSSEN,7287131,2.369284789,13811810,8130.844207,187.643799,96.537841,293.267913,16
0,0,132,1600,1200,990,0,0,500,STAHL,132,1600,1200,990,1,UNDERBODY_PANELING_SIDE,0,0,P5175_004,303,LI UBV  SEITLICH,7340865,15.81517434,51164310,10056.5582,1379.065246,633,30.794525,280
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,NUT,0,0,P5434_001,525,KOMBI-SECHSKANTMUTTER MIT FEDERSCHEIBE,7070183,0.099800147,21727212,158.4660971,32.401002,3.220202431,32.40181042,1
0,0,80,1240,835,970,0,1,500,KUNSTSTOFF,1,1176,776,170,4,CLOSE_TO_ENGINE_CATALYTIC_CONVERTER,0,0,P1832_001,40,ZB KATALYSATOR G12B58M0 C6B6,8682040,352.7348032,18243710,77351.2527,523.239383,150.112,401.808868,7
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,CARGO_ADJUSTMENT_BACKREST_SEAT_ROW_2,0,0,P5220_004,820,RE CARGOBUEGEL,7382726,11.08829145,12070310,11205.37686,225.6396218,99.35379,228.3360644,10
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,SCREW,0,0,P6411_006,40,SECHSRUNDSCHR BM6X16-U1-8.8-ZNNIV SI,9907573,0.200222768,11718310,94.92538702,26.86827826,27.78449064,27.6959331,1
0,0,79,1240,835,999,0,1,100,TIEFZIEHFOLIE ABS,10,800,600,190,6,SHOCK_ABSORBER,0,0,P3130_001,35,LI FEDERBEIN-STOSSD VORNE 6ZYL. AWD,6866639,45.47682269,14678612,40715.32206,192.1962616,223.7966435,547.3255207,6
0,0,85,1240,835,990,0,0,700,STAHL,85,1240,835,990,1,FRAME_ORNAMENTAL_GRILLE_FRONT,0,0,P5174_011,302,ZB RAHMEN LKS UNTEN,7359838,9.133750064,18715610,9583.336798,132.27887,980.71521,157.635826,20
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SUN_VISOR,0,0,P5116_003,520,ZB RE SONNENBLENDE REPTIL ANTHRAZIT,8070678,55.67518165,20150310,5033.156159,130.131347,400.279571,51.036255,13
0,0,38,1235,835,967,0,0,300,KUNSTSTOFF,38,1235,835,967,1,ENGINE_COVER_CYLINDER_HEAD_COVER,0,0,P1112_003,40,KORROSIONSSCHUTZ B38 LK,8626613,11.01538376,21781210,12435.9226,310.113099,542.01442,255.208816,44
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,BRACKET_CLUTCH_PIPES,0,0,P2152_003,37,HALTER FUER KUPPLUNGSLEITUNG MTT,6855051,0.348208199,14779510,349.818831,60.85857747,28.119614,36.49566654,230
0,0,25,1200,800,144,0,1,20,KUNSTSTOFF,5,795,593,370,4,COVER_COWL_PANEL,0,0,P5171_022,213,ZB RE ABDECKUNG WINDLAUF RL TEIL3,7305494,12.05688352,74850615,4153.283846,308.426849,319.011291,111.985413,14
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,PLUG,0,0,P2300_003,47,VERSCHLUSSSTOPFEN,7606102,1.147522991,54836110,174.344891,44.90653811,27.15831254,23.83142736,150
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SI_HOOD,0,0,P5148_001,903,LI SI FRONTKLAPPE AGGR,7349771,1.198349344,14498910,299.4044707,230.45591,221.054687,43.364624,46
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,SUPPORT_FRAME_SIDE_MEMBER_GPR,0,0,P5147_008,902,LI AUFLAGE LAENGSTRAEGER 3.SR,7327027,3.585923363,22259710,2526.39015,649.806641,71.452515,178.387589,96
1,0,18,1220,820,135,1,0,1000,HOLZ,18,1220,820,135,1,ORNAMENTAL_GRILLE_FRONT,0,0,P5113_027,601,LU ZIERGITTER FRONT GEN3 NIVI BAS/LUX,7465048,55.43673963,18517811,17441.73748,124.702942,955.251098,219.132461,42
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,C-PILLAR,0,0,P4100_019,151,ZB LI  C-SAEULE INNEN,7440071,5.353391643,,13027.90602,327.510742,196.498046,415.949768,270
0,0,0.56,297,198,147,0,0,20,KUNSTSTOFF,0.56,297,198,147,1,SCREW,0,0,P6129_004,3020,SCHRAUBE 6X16 RINGSCHNEIDE,7629345,0.132074827,12207810,94.67866561,25.0514917,25.95477756,25.5097578,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,COVER_FOG_LIGHT,0,0,P5111_006,301,RE AIRCURTAIN DECKEL,8068902,3.413371817,19593510,1571.306503,0,0,0,38
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,SCREW,0,0,P1820_001,40,ASA-SCHRAUBE M8X25 SELBSTFURCHEND,7613551,0.128281958,10993410,189.7676879,14.85574105,24.41786434,36.37587194,800
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,JOINT_SEAL_DOOR_REAR,0,0,P5176_005,403,RE FUGENDICHTUNG EINSTIEG TH,7341648,4.082768163,17336510,2540.947804,987.457031,59.152221,603.46582,50
0,0,25,1200,800,144,0,1,20,EPP RG60,1.04,790,585,109,16,DECORATIVE_TRIM_I_PANEL,0,0,P5145_003,710,ZB DEKORLEISTE FS HOLZ PAPPELM. LICHT RL,9389479,60.32089299,10484110,1988.007851,90.753845,239.322785,79.103149,12
1,0,18,1220,820,135,1,0,1000,SONSTIGES,0.1,320,220,230,10,SWITCH_PRESSURE_TANK_UNLOCKING,0,0,P6131_004,2601,DRUCKTANKENTRIEGELUNG TASTER,9358969,4.191889816,17745810,78.70094214,31.53360666,35.92152368,36.05624017,504
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,ADAPTER_COOLING_AIR_CIRCULATION,0,0,P5174_002,302,RAHMEN LUFTFUEHRUNG UNTEN M,8073494,17.03615965,74850610,4819.011652,104.431641,927.069886,209.318512,45
0,0,50,840,640,615,0,0,1625,STAHL,50,840,640,615,1,BRACKET_ISOFIX,0,0,P4100_002,131,HALTER ISOFIX AUSSEN,7341583,1.431206302,19999412,1109.281431,87.938232,54,46.270867,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,SHAPED_SECTION_SIDE_FRAME,0,0,P4100_027,151,RE FORMSTUECK A-SAEULE UNTEN AUSSEN,7342724,0.478162321,21008610,110.0851886,146.991272,66.704651,20.83847,300
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,CLIP,0,0,P1612_001,33,"LEITUNGSCLIP D8, D12 SPUR 21,8",7311617,0.408988364,13842411,78.7932263,26,47.29346741,33.54973317,1
0,0,25,1200,800,144,0,1,10,EPP RG60,1.5,1170,390,100,16,DECOR_STRIP_DOOR,0,0,P5141_007,406,ZB RE DEKORL TV FINEL. SCHW.METALL. KON,7851832,113.613575,16257110,6974.337303,803.674011,47.383911,96.840943,3
0,0,25,1200,800,144,0,1,30,KUNSTSTOFF,3,1200,800,170,5,GRILLE_MIDDLE_FRONT,0,0,P5111_005,301,GITTER MITTE HYBRID PDC,7391588,13.65683393,19593510,9402.087684,104.500915,945.58136,190.720688,5
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,HOSE_HOLDER,0,0,P1712_001,40,HALTER MEHRFACH 4-LTG,7640856,1.285433156,18433810,522.6313583,51.6949655,149.7901504,35.43655335,40
0,1,413,2400,1200,1510,0,1,800,STAHL,413,2400,1200,1510,1,CLOSING_PLATE_DOOR_REAR,0,0,P4100_009,401,LI SCHLIESSBLECH TH,7381579,8.213966717,,18761.07211,1022.945313,256.573059,492.17157,210
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,SHAPED_SECTION_SIDE_FRAME,0,0,P4100_027,151,RE FORMSTUECK A-SAEULE VORNE,7432802,0.540143276,21008610,110.8572166,59.025146,82.54242,162.050506,300
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,BRACE_THRUST_FIELD_DOME_FRONT_BULKHEAD,0,0,P5161_005,112,RE DOM STW STREBE,7327754,5.735790992,59293310,8898.550309,221.217884,566.639526,41.460205,15
0,0,79,1240,835,999,0,1,100,TIEFZIEHFOLIE ABS,3,1190,790,130,7,OUTPUT_SHAFT_FRONT,0,0,P3160_001,45,LU LI ABTRIEBSWELLE VORN RM,8639519,167.2490344,13358411,88956.02735,125.096,1568.54596,159.749352,8
0,0,38,1235,835,967,0,0,300,KUNSTSTOFF,38,1235,835,967,1,TRIM_PANEL_A_PILLAR,0,0,P5143_002,520,ZB LI BLENDE A-SAEULE CANBERRABEIGE,7431207,8.637800528,52107010,4545.008785,638.599488,169.509521,385.105591,81
0,1,444,2200,1200,1510,0,1,444,STAHL,444,2200,1200,1510,1,OUTER_ROOF_PANEL,0,0,P4100_005,150,DACHAUSSENHAUT PADA,7464529,34.61104377,A150,98619.31647,1690.562745,1126.619874,132.657044,26
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,CONTROL_UNIT_BOX,0,0,P1290_001,40,ZB E-BOX DECKEL,8509723,7.466068841,58650910,5005.769522,385.490326,238.42331,92.153442,154
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,SEAL,0,0,P1171_003,40,DICHTUNG MIT SIEB ND-AGR BX7C-TUE,8576813,5.625647082,11089110,127.0746804,21.91711248,108.4038677,59.24097848,90
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SI_PILLARS,0,0,P5148_015,901,SI A-SAEULE UNTEN LINKS RL,7445265,1.593947903,14877810,1278.217089,202.612609,57.607971,232.06456,24
0,0,25,1200,800,144,0,1,10,EPP RG60,0.5,593,392,75,48,LIGHTING,0,0,P6331_001,2603,LED IL LIN C-3.5K AL-OW H,9355396,36.25173071,12037312,2855.050132,86.67994439,189.4411554,52.01495115,8
0,0,79,1240,835,999,0,1,100,TIEFZIEHFOLIE ABS,3,1190,790,130,7,OUTPUT_SHAFT_FRONT,0,0,P3160_001,45,LU RE ABTRIEBSWELLE SXL8-29 AAR2600I,8687378,215.6486044,13358411,112489.6953,172.839762,1584.027039,320.262955,8
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,CABLE_HIGH_VOLTAGE,0,0,P6112_024,2414,ZB HV-LTG SGR/EKMV/EDH/LEB LL F45,6824127,832.7677326,18560611,121066.3518,3357.902954,629.451691,506.108513,1
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,48,NUT,0,0,P3130_001,46,SECHSKANTMUTTER M10-8-ZNS3,9902754,0.125125345,21727212,251.7675301,14.68430789,27.70648474,27.85100061,750
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,SHAPED_SECTION_SIDE_FRAME,0,0,P4100_027,151,LI FORMSTUECK A-SAEULENKNOTEN,7214747,1.180344718,21008610,206.3302791,55.608337,102.06775,249.858215,200
0,0,122,1600,1200,730,0,0,500,STAHL,122,1600,1200,730,1,BRACE_THRUST_FIELD_DOME_FRONT_BULKHEAD,0,0,P5161_005,112,DOM-DOM STREBE,7414178,32.21095754,24162610,36403.05915,37.840546,1365.26831,85.631409,180
0,0,0.56,297,198,147,0,0,20,KUNSTSTOFF,0.56,297,198,147,1,SLEEVE,0,0,P1114_002,40,"PASSHUELSE  14,5X13,8 N47C",8509010,0.130827278,10761310,63.17215878,13.8,14.136454,14.5,1
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,20,SHAPED_SECTION_SIDE_FRAME,0,0,P4100_027,151,LI FORMSTUECK C-SAEULE UNTEN INNEN,7342797,0.791788822,62666011,285.2448337,60.505615,129.653809,52.829514,150
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,COVER_SILL_TRIM,0,0,P5177_001,305,RE ABDECKUNG  AUSSCHNITT WHA HINTEN,7338268,1.144094353,19593510,820.1444285,423.220825,105.023498,39.50251,30
0,1,275,2000,1200,1010,0,1,1500,STAHL,275,2000,1200,1010,1,FRAME_SIDE_MEMBER_REAR,0,0,P4100_003,132,LI LAENGSTRAEGER HINTEN OBEN,7333389,10.35607044,,31274.71277,911.352051,372.096832,204.293178,200
0,0,25,1200,800,144,0,1,15,EPP RG60,2,790,585,100,18,LID_COVER_STRIP_ENTRANCE_FRONT,0,0,P5147_003,901,LI DECKEL ABDECKL. EINSTIEG VO. ALU,7378053,34.46416806,21885810,2055.193351,542.385132,48.161621,46.151434,12
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,COOLANT_LINE,0,0,P1153_002,40,ZB KM-SCHLAUCH ZKG - AISIN T2     BX7CTU,8580491,6.162490418,16188010,1872.385171,136.21344,90.353684,276.329781,70
0,0,132,1220,835,995,0,1,30,EPP RG60,1.839,1170,790,110,8,DECORATIVE_TRIM_I_PANEL,0,0,P5145_003,710,ZB DEKORBL. ALU AKZ.CHROM CID LL,9319888,149.7575937,19264810,7711.228487,156.506348,865.595429,97.384155,5
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,REINFORCEMENT_DOOR_BODY_REAR,0,0,P4100_009,401,RE VERST TUERBREMSE TH,7294220,1.541204645,23310110,4592.545489,125.774292,147.31427,171.859497,36
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,CLAMP,0,0,P1712_001,40,SCHLAUCHSCHELLE L9-12,9952102,0.275984517,11446610,94.42080483,23.30083726,20.95033336,23.57829089,1
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,CABLE_ELECTRIC_STEERING_SYSTEMS,0,0,P6112_021,2414,ZB LTG TRENNELEMENT BATTERIE G1X/G3X,9366323,9.784637919,11107811,2094.31597,0,0,0,50
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,LEVER_HOOD_UNLOCKING,0,0,P5123_004,901,HEBEL FKL-ENTRIEGELUNG RL,7307645,0.857160676,11242010,523.2213804,91.44811431,29.76798651,95.02360564,175
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,LINE_OIL_COOLER,0,0,P1722_002,40,ZB GOEKLTG N74 RL KUEHLERSEITIG,7590902,40.38270231,13742310,3178.673705,0,0,0,25
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,REINFORCEMENT_DOOR_BODY_FRONT,0,0,P4100_008,401,LI VERSTAERKUNG TUERBREMSE,7294257,1.121957826,18200110,3715.102425,121.920716,134.62378,126.702362,28
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,VACUUM_LINE_BRAKE_DEVICE,0,0,P1166_002,40,ZB BREMSUNTERDRUCKLEITUNG L7 LL,7613026,5.1931007,18421610,364.3961681,122.3264134,237.8818029,173.7437729,90
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,FRAME_SIDE_MEMBER,0,0,P4100_003,132,LI LAENGSTRAEGER UNTERTEIL,7315797,5.997564566,,19280.59229,938.672363,172.490265,84.883781,280
0,0,85,1240,835,990,0,0,700,STAHL,85,1240,835,990,1,GEARSHIFT_MECHANICAL_TRANSMISSION,0,0,P2511_001,47,LU SCHALTUNG UKL Z434 Y 35 AI,8602962,87.29257326,15990710,51274.67334,1406.786896,487.231804,391.752971,60
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,EARTH_LEAD,0,0,P1242_003,40,ZB MASSELEITUNG-HV-SPEICHER-F04,7601508,4.098673173,16880110,834.4916245,0,0,0,25
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,SCREW,0,0,P5147_021,84,ISA-SCHRAUBE M6X16-8.8-ZNNIV SI,9905536,0.084753689,15403313,95.15450798,25.73474281,25.55616889,25.95924754,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,BOWDEN_CABLE_DOOR_OPENER_INTERIOR,0,0,P5122_008,404,BOWDENZUG TUEROEFFNER HINTEN,7420400,1.790484947,18273110,644.3964409,320.829712,54.438842,282.673798,100
0,0,39,1220,820,140,0,1,10,EPP RG60,1,1170,395,100,18,TRIM_PANEL_ENTRANCE,0,0,P5147_005,403,LI BLENDE EINSTIEG BELEUCHTET,7452451,62.77341148,10073010,0,793.762757,157.814026,122.483334,3
0,0,25,1200,800,144,0,1,10,EPP RG60,0.94,790,585,100,16,TRIM_PANEL_HUD,0,0,P5145_002,710,ZB BLENDE HUD LL  DARK COFFEE,9388545,18.0465972,17397510,0,0,0,0,4
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,ALTERNATOR,0,0,P1231_001,40,LU GENERATOR RB EL8Q 180A B58 AGLR L-RT,8571357,293.9876698,17041310,127775.8763,200.0899702,228.3549768,217.7269728,80
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,LOCK_TRUNK_LID,0,0,P5124_010,604,SCHLOSS HKL ZUZIEHHILFE MIT CRASHSPERRE,7464411,21.11045941,16367210,9684.205423,100.0433201,205.3547346,77.90923437,18
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,CONDENSATE_DRAIN_HOSE,0,0,P6411_001,2001,KONDENSWASSERABLAUF,9301572,2.854727813,20535111,1189.802743,166.2647152,188.7583436,188.5611847,36
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,SELECTOR_ROD_MECHANICAL_TRANSMISSION,0,0,P2511_001,47,SCHALTSTANGE F20 N47 I-WEIT-GETR.,7605094,8.100067607,14819011,7633.088197,272.89466,54.74456877,124.0186937,22
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,RETURN_LINE_COOLANT_HOSES,0,0,P6421_001,2004,ZB KMS RUECKLAUF HZG ZU KMS M-WAPU,7854307,26.68942805,16269713,7200.777863,662.92717,250.747406,294.175277,10
0,1,345,2000,1200,1660,0,1,378,STAHL,345,2000,1200,1660,1,CLOSING_PLATE_DOOR_REAR,0,0,P4100_009,401,RE SCHLIESSBLECH TH,7355740,26.6891127,60518710,11561.33541,1159.993774,281.893738,509.88678,450
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,REINFORCEMENT_FRAME_SIDE_MEMBER,0,0,P4100_019,151,RE VERSTAERKUNGSPLATTE GURTAUTOMAT,7452470,1.467387141,61942110,1165.117855,98.78737082,5.99878,81.51444197,80
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,COMMUNICATIONS_ANTENNAS,0,0,P6520_003,2805,ANTENNENSTAB AM/FM JAP,9270036,3.120166536,18899510,427.0553808,67.65156886,16.59553607,287.706649,250
0,0,39,1220,820,140,0,1,3.5,EPP RG60,0.655,585,395,172,20,EXTERIOR_MIRROR,0,0,P5116_002,402,ZB RE RSP AUSSEN LL BEH.MEM.BK,7459782,130.3126741,18985610,24446.10041,321.3349,289.246093,183.707947,2
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,CROSS_BEAM_TRUNK_FLOOR,0,0,P4100_003,132,LI QUERTRAEGER GEPAECKRAUMBODEN,7287067,1.529094957,A120,5527.718176,91,472.000061,41.800811,220
0,0,25,1200,800,144,0,1,15,EPP RG60,1.5,795,595,140,12,TRIM_PANEL_WINDOW_FRAME_B_PILLAR,0,0,P5133_005,403,RE BLENDE B-SAEULE SCHWARZ HGL TV,7369884,16.49773462,16081010,3509.485147,255.649658,220.52063,533.196075,12
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,SCREW,0,0,P6142_001,40,ISA-SCHRAUBE M6X20-U1-8.8-ZNNIV SI,9905516,0.251869493,15403313,125.8041813,26,29.97435984,27.65760392,1
0,0,25,1200,800,144,0,1,5,EPP RG60,2.6,1170,790,174,5,COVER_STRIP_ENTRANCE_REAR,0,0,P5147_004,901,RE ABDECKL. EINST. INNEN HI. CANBERRAB.,7431240,9.557204361,21450510,2867.643824,508.772827,152.955261,198.202904,10
0,0,25,1200,800,144,0,1,20,KUNSTSTOFF,2,594,396,147,24,WATER_PUMP,0,0,P1151_003,40,ZB EWP BOSCH PCE XL KOMMUNALEM EPDM 80,8600287,103.6369168,10213546,11341.51908,155.1993665,157.7078311,114.8342738,12
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,BEARING_SPRING,0,0,P3353_001,35,"SCHRAUBENFEDER HA SPORT 4702N, 32,93N/MM",6879972,13.17058963,14627010,26642.07481,164.532715,1298.432496,344.996918,180
0,1,38,1235,835,967,0,1,70,TEXTIL,38,1235,835,967,1,GAP_COVER_STEERING_COLUMN,0,0,P5145_001,710,VERKLEIDUNG SZL UNTEN,9392771,8.467356919,12273713,5937.378279,291.4870347,205.0128248,201.0410668,63
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,AIR_CIRCULATION_BRAKE,0,0,P5174_001,302,LI LUFTFUEHRUNG BREMSE 12 ZYL M PAKET,8059647,5.666471651,18715610,2874.987281,361.823639,177.769318,183.405243,180
0,0,85,1240,835,990,0,0,700,STAHL,85,1240,835,990,1,GUIDE_REAR,0,0,P5112_001,308,ZB LI FUEHRUNG MITTE,7381119,10.16450465,10833613,9912.788596,212.300049,777.742657,595.385713,42
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,FUEL_FILTER,0,1,P1332_001,40,LU KRAFTSTOFFFILTER E8X-360W,8572524,70.49457725,51750610,7860.922154,0,0,0,180
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,SUPPORT_STRUT_DOOR_OUTER_SHELL_REAR,0,0,P4100_009,401,RE STUETZSTREBE TAH TH,7396532,3.253418793,13930510,6894.734092,380.705078,57.347229,330.003845,234
0,0,25,1200,800,144,0,1,10,EPP RG60,1.5,590,395,250,12,SYSTEM_LOCK_DOOR_FRONT,0,0,P5121_001,404,RE SYSTEMSCHLOSS G BFT,7477688,24.84776827,18283811,11883.57246,181.5694479,126.8872349,234.3611825,10
0,0,25,1200,800,144,0,1,20,EPP RG60,1.2,790,590,95,14,DECORATIVE_TRIM_I_PANEL,0,0,P5145_003,710,ZB DEKORBLENDE HAZY GREY FS RL,9262799,9.173690481,25891810,1978.356028,12000,4400,5000,10
0,1,93,1240,840,675,0,1,2000,STAHL,93,1240,840,675,1,BRACKET_TRANSMISSION_MOUNT,0,0,P4100_002,131,LI KONSOLE GETRIEBETRAEGER HI,7334471,7.161959041,,16412.83814,707.726807,130.697914,107.308552,275
0,0,132,1600,1200,990,0,0,500,STAHL,132,1600,1200,990,1,COVER_WHEEL_ARCH_FRONT,0,0,P5171_010,309,ZB LI ABDECKUNG RADHAUS VORNE,7427917,21.5105575,19986210,31452.91023,1185.411377,540.013489,666.11499,15
0,0,25,1200,800,144,0,0,1000,HOLZ IPPC,25,1200,800,144,1,REINFORCEMENT_SIDE_FRAME_OUTSIDE,0,0,P4100_004,150,VERSTEIFUNGSMATTE RECHTS UNTEN,7471618,3.486986046,11964610,1344.176316,595.993896,64.448547,78.242554,1
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,ENGINE_MOUNT,0,0,P4100_001,110,LI ADAPTER MTT,7286519,2.431905617,17670710,5038.870249,90.707977,127.303375,125.982925,28
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,64,NUT,0,0,P6113_010,40,SECHSKANTMUTTER M8-A2-70,9904920,0.161153222,15403313,110.5100706,25.47241308,26.70604799,14.43291905,1
